customer_id,gender,senior_citizen,partner,dependents,tenure,tenure_group,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
8621-MNIHH,Female,1,Yes,No,34,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,3217.550048828125,yes
1728-CXQBE,Male,1,Yes,No,64,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081.39990234375,no
4094-NSEDU,Female,1,No,No,21,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,yes
2645-QTLMB,Male,0,No,No,7,Tenure_0-12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669,yes
8063-RJYNF,Male,0,No,No,16,Tenure_12-24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,yes
2446-BEGGB,Female,1,No,No,6,Tenure_0-12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.5999755859375,yes
0871-URUWO,Male,0,Yes,No,13,Tenure_12-24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359,yes
1740-CSDJP,Male,0,No,No,1,Tenure_0-12,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,yes
8740-XLHDR,Male,0,No,No,5,Tenure_0-12,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,43.25,219,yes
3413-BMNZE,Male,1,No,No,1,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.25,45.25,no
8095-WANWK,Female,0,No,No,10,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.70001220703125,no
7396-VJUZB,Male,0,Yes,Yes,4,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35000610351562,no
3278-FSIXX,Female,0,No,No,2,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.199996948242188,no
2737-WFVYW,Female,0,No,No,2,Tenure_0-12,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,yes
5948-UJZLF,Male,0,No,No,2,Tenure_0-12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,97,no
0067-DKWBL,Male,1,No,No,2,Tenure_0-12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.0999984741211,yes
1456-TWCGB,Male,0,No,No,4,Tenure_0-12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.44999694824219,no
8348-HFYIV,Male,0,No,No,2,Tenure_0-12,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.3499984741211,yes
9661-MHUMO,Male,1,Yes,Yes,1,Tenure_0-12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,yes
6625-UTXEW,Female,0,Yes,No,12,Tenure_0-12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.25,612.0999755859375,no
8695-WDYEA,Male,0,No,No,1,Tenure_0-12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,no
9564-KCLHR,Male,0,No,No,1,Tenure_0-12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,51.25,yes
4701-MLJPN,Male,0,No,No,31,Tenure_24-48,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.25,1715.6500244140625,yes
5501-TVMGM,Male,0,No,No,1,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,no
6682-QJDGB,Male,0,No,Yes,40,Tenure_24-48,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.25,2139.199951171875,yes
7318-EIVKO,Male,0,No,No,8,Tenure_0-12,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,436.60000610351562,no
8270-RKSAP,Male,0,No,No,9,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,597.9000244140625,no
3496-LFSZU,Male,0,Yes,No,4,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.20001220703125,no
5527-ACHSO,Female,0,No,No,11,Tenure_0-12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.29998779296875,no
1915-IOFGU,Female,0,No,No,1,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,70.5,yes
9584-EXCDZ,Female,0,No,No,17,Tenure_12-24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.5999755859375,no
3488-PGMQJ,Male,1,No,No,8,Tenure_0-12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.54998779296875,yes
7180-PISOG,Male,0,Yes,Yes,1,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,yes
3235-ETOOB,Male,0,Yes,No,8,Tenure_0-12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9000244140625,yes
7823-JSOAG,Male,0,No,No,3,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.44999694824219,no
4415-IJZTP,Female,0,No,No,1,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,yes
2272-UOINI,Female,0,No,No,7,Tenure_0-12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.04998779296875,no
5288-AHOUP,Male,1,No,No,11,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,874.20001220703125,no
9837-BMCLM,Male,0,No,No,3,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.5,242.05000305175781,yes
2057-ZBLPD,Female,0,Yes,No,21,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.699951171875,yes
1925-TIBLE,Female,0,Yes,No,7,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,yes
7156-MHUGY,Male,1,No,No,13,Tenure_12-24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.1500244140625,yes
6741-EGCBI,Male,1,No,No,30,Tenure_24-48,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85009765625,no
6284-AHOOQ,Male,1,No,No,22,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.5999755859375,yes
5244-IRFIH,Male,1,Yes,No,33,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.550048828125,yes
5899-OUVKV,Male,0,No,No,31,Tenure_24-48,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.199951171875,no
1481-ZUWZA,Male,0,No,No,28,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.5,2659.39990234375,yes
9699-UBQFS,Female,1,Yes,No,43,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.7998046875,no
6101-IMRMM,Male,0,No,Yes,6,Tenure_0-12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,575.45001220703125,yes
4598-XLKNJ,Female,1,Yes,No,25,Tenure_24-48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,yes
1450-GALXR,Female,0,No,No,10,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,yes
4021-RQSNY,Male,1,Yes,No,29,Tenure_24-48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.14990234375,yes
1455-UGQVH,Male,0,Yes,No,10,Tenure_0-12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,yes
9822-WMWVG,Female,0,No,No,41,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.39990234375,no
4361-BKAXE,Female,0,No,No,41,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.4501953125,yes
9722-UJOJR,Male,0,Yes,Yes,29,Tenure_24-48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.800048828125,yes
3866-MDTUB,Female,0,No,No,2,Tenure_0-12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.89999389648438,yes
0519-XUZJU,Female,0,No,No,1,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,yes
9210-IAHGH,Female,0,No,No,7,Tenure_0-12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.79998779296875,yes
0685-MLYYM,Female,1,No,No,2,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85000610351562,yes
0191-ZHSKZ,Male,1,No,No,30,Tenure_24-48,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.300048828125,no
2800-VEQXM,Female,0,No,No,3,Tenure_0-12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.10000610351562,no
4546-FOKWR,Female,0,No,No,16,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,1129.3499755859375,no
4770-UEZOX,Male,0,No,No,2,Tenure_0-12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.80000305175781,no
9169-BSVIN,Male,0,No,No,12,Tenure_0-12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,827.04998779296875,no
4282-YMKNA,Female,0,No,No,9,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,706.5999755859375,yes
8065-YKXKD,Female,0,No,No,10,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.6500244140625,yes
6424-ELEYH,Female,0,Yes,No,3,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,229.5,yes
1569-TTNYJ,Male,0,Yes,No,5,Tenure_0-12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,412.10000610351562,yes
6175-IRFIT,Male,0,No,No,5,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,78.75,426.35000610351562,no
2971-SGAFL,Female,0,No,No,13,Tenure_12-24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.3499755859375,no
1226-IENZN,Male,1,No,No,16,Tenure_12-24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,no
6435-SRWBJ,Female,0,No,No,5,Tenure_0-12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75,no
4137-BTIKL,Male,0,No,No,2,Tenure_0-12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,no
8622-ZLFKO,Female,0,Yes,No,6,Tenure_0-12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,no
2725-KXXWT,Male,0,Yes,No,1,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,yes
5168-MSWXT,Male,0,Yes,Yes,8,Tenure_0-12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,759.54998779296875,no
7943-RQCHR,Female,0,No,No,9,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,889.9000244140625,yes
8017-LXHFA,Female,1,No,No,23,Tenure_12-24,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.60009765625,yes
5144-TVGLP,Male,1,No,No,38,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653,no
6350-XFYGW,Male,1,No,No,4,Tenure_0-12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.39999389648438,no
0060-FUALY,Female,0,Yes,No,59,Tenure_48-60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.64990234375,no
3096-GKWEB,Male,0,Yes,No,18,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,1691.9000244140625,no
7079-QRCBC,Female,0,No,No,24,Tenure_12-24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,2407.300048828125,yes
6845-RGTYS,Female,0,Yes,No,47,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7001953125,yes
1075-BGWOH,Male,1,Yes,No,16,Tenure_12-24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.550048828125,yes
9710-ZUSHQ,Female,1,No,No,37,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,yes
9572-MTILT,Male,0,Yes,No,59,Tenure_48-60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.89990234375,yes
5099-BAILX,Male,1,Yes,Yes,43,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.89990234375,yes
1320-REHCS,Male,1,No,No,52,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832,no
9426-SXNHE,Female,0,No,No,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),18.75,53.150001525878906,no
3930-ZGWVE,Male,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,no
8138-EALND,Male,0,No,No,15,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,311.60000610351562,no
3717-OFRTN,Male,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.75,19.75,no
6849-WLEYG,Male,0,No,Yes,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,yes
5577-OTWWW,Female,0,No,No,15,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.75,297.29998779296875,yes
0268-QKIWO,Female,0,No,No,3,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,58.849998474121094,yes
4558-CGYCZ,Male,0,No,No,4,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,78.300003051757812,no
7239-HZZCX,Male,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,yes
2465-BLLEU,Male,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.75,19.75,no
2428-ZMCTB,Male,0,No,No,10,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.75,208.25,no
6124-ACRHJ,Female,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,no
7853-WNZSY,Male,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.75,19.75,no
3181-MIZBN,Male,0,Yes,Yes,16,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,313.39999389648438,no
1156-ZFYDO,Female,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,19.75,no
3936-QQFLL,Male,0,No,No,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,39.299999237060547,no
9103-CXVOK,Male,0,Yes,Yes,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,19.75,no
8573-CGOCC,Male,0,No,No,16,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.75,294.89999389648438,no
3645-DEYGF,Male,0,No,Yes,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,20.75,no
9046-DQMTP,Male,0,No,No,35,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.75,739.9000244140625,no
0463-WZZKO,Male,0,No,No,3,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.75,67.0999984741211,no
0750-EKNGL,Male,0,No,No,7,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,141.10000610351562,no
2700-LUEVA,Male,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.75,20.75,no
5372-FBKBN,Female,0,No,Yes,21,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,452.20001220703125,no
0816-TSPHQ,Male,0,No,No,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,44.200000762939453,no
2592-SEIFQ,Male,0,No,No,3,Tenure_0-12,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,66.949996948242188,yes
4729-XKASR,Male,0,No,Yes,1,Tenure_0-12,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,24.75,yes
7107-UBYKY,Female,0,Yes,Yes,35,Tenure_24-48,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.75,882.54998779296875,no
2692-PFYTJ,Female,0,No,No,1,Tenure_0-12,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.75,25.75,no
6713-OKOMC,Female,0,No,No,10,Tenure_0-12,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.75,301.89999389648438,no
5960-MVTUK,Male,0,No,No,3,Tenure_0-12,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.8499984741211,no
8799-OXZMD,Female,0,No,No,28,Tenure_24-48,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,790.70001220703125,no
9057-MSWCO,Male,1,Yes,No,27,Tenure_24-48,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.0999755859375,yes
1078-TDCRN,Female,1,Yes,No,3,Tenure_0-12,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,82.8499984741211,no
2011-TRQYE,Male,0,No,No,18,Tenure_12-24,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600,yes
3845-JHAMY,Female,0,Yes,Yes,16,Tenure_12-24,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,552.70001220703125,no
0953-LGOVU,Male,0,Yes,Yes,12,Tenure_0-12,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,432.25,no
5669-SRAIP,Female,0,No,No,5,Tenure_0-12,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.5,210.75,yes
4647-XXZAM,Female,0,Yes,Yes,6,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,285.20001220703125,no
4065-JJAVA,Female,0,No,No,1,Tenure_0-12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,no
5600-PDUJF,Male,0,No,No,6,Tenure_0-12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.70001220703125,no
3920-HIHMQ,Female,0,No,Yes,26,Tenure_24-48,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.5,1265.6500244140625,no
1585-MQSSU,Male,0,No,No,17,Tenure_12-24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,yes
2386-LAHRK,Male,0,No,No,1,Tenure_0-12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.5,53.5,yes
5206-HPJKM,Male,0,No,No,17,Tenure_12-24,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.1500244140625,no
3446-QDSZF,Female,0,No,No,4,Tenure_0-12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35000610351562,no
3873-NFTGI,Male,0,No,No,14,Tenure_12-24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.54998779296875,no
1205-WNWPJ,Female,0,No,No,7,Tenure_0-12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95001220703125,yes
5778-BVOFB,Female,0,No,No,9,Tenure_0-12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.5,530.04998779296875,no
7409-KIUTL,Female,1,No,Yes,1,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71,71,yes
3677-TNKIO,Female,0,No,No,14,Tenure_12-24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71,914,yes
3422-LYEPQ,Male,0,Yes,Yes,1,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71,71,yes
3627-FCRDW,Female,0,No,No,9,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71,672.54998779296875,yes
7850-VWJUU,Female,0,No,No,23,Tenure_12-24,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75,1778.5,no
7993-PYKOF,Male,0,Yes,No,8,Tenure_0-12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75,632.95001220703125,yes
9552-TGUZV,Male,0,Yes,No,8,Tenure_0-12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75,658.0999755859375,no
5899-MQZZL,Female,0,No,No,13,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75,999.45001220703125,yes
7611-YKYTC,Male,0,Yes,Yes,22,Tenure_12-24,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75,1573.949951171875,no
8676-TRMJS,Male,0,No,No,3,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75,209.10000610351562,yes
7198-GLXTC,Male,0,No,No,2,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79,143.64999389648438,yes
3088-LHEFH,Female,0,No,No,11,Tenure_0-12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79,929.29998779296875,no
6538-POCHL,Male,0,No,No,33,Tenure_24-48,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79,2576.800048828125,no
7638-QVMVY,Female,0,No,No,7,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79,522.95001220703125,yes
8752-STIVR,Female,0,No,No,4,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79,303.14999389648438,yes
4747-LCAQL,Male,0,No,No,25,Tenure_24-48,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79,1902,no
0428-IKYCP,Male,0,Yes,No,22,Tenure_12-24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87,1850.6500244140625,no
2472-OVKUP,Male,0,Yes,No,6,Tenure_0-12,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91,531,yes
1379-FRVEB,Male,0,No,Yes,15,Tenure_12-24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91,1430.050048828125,no
5213-TWWJU,Male,0,No,No,28,Tenure_24-48,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91,2626.14990234375,no
2378-HTWFW,Male,1,No,No,35,Tenure_24-48,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91,3180.5,no
